custid,총구매액,구매건수,평균구매가격,구매브랜드종류,내점일수,주말방문비율,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,점심_구매건수,주구매코너별여성비율등급,gender,pred_prob
101441,95302,3,31767,3,2,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1,0,0.4531733
101620,1148900,5,229780,5,3,66.7,0.0,0.0,4.0,1.0,0.0,3.0,1,0,0.45309702
104993,8446156,82,103002,44,48,18.8,21.0,24.0,17.0,20.0,12.0,46.0,1,0,0.45308295
100760,5032480,27,186388,18,15,33.3,2.0,7.0,7.0,11.0,4.0,14.0,1,0,0.45306867
103507,3648176,48,76004,23,27,44.4,4.0,13.0,24.0,7.0,12.0,36.0,1,0,0.4523616
100487,2332800,20,116640,16,9,66.7,6.0,1.0,11.0,2.0,0.0,16.0,5,0,0.45228365
102439,156000,1,156000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.4521482
100927,842200,7,120314,5,7,71.4,1.0,2.0,2.0,2.0,1.0,4.0,3,0,0.45151964
103011,118360,3,39453,3,1,100.0,3.0,0.0,0.0,0.0,2.0,1.0,1,0,0.4514687
102719,5532717,59,93775,32,31,29.0,8.0,10.0,23.0,18.0,4.0,33.0,1,0,0.4514474
104147,2804000,24,116833,21,11,36.4,7.0,2.0,13.0,2.0,3.0,19.0,1,0,0.45125848
101901,4083738,51,80073,21,32,25.0,7.0,17.0,15.0,12.0,19.0,31.0,1,0,0.45087805
102162,11223140,69,162654,40,32,31.2,32.0,17.0,7.0,13.0,14.0,42.0,5,0,0.4508676
101296,13274900,53,250470,24,31,38.7,10.0,13.0,6.0,24.0,1.0,49.0,1,0,0.45023328
102712,3447000,8,430875,5,5,20.0,2.0,1.0,5.0,0.0,3.0,5.0,2,0,0.44987038
103293,8723225,74,117881,44,39,12.8,21.0,24.0,22.0,7.0,23.0,51.0,1,0,0.4492805
100600,220000,2,110000,2,1,100.0,2.0,0.0,0.0,0.0,0.0,2.0,1,0,0.44905832
100268,508700,11,46245,8,7,57.1,2.0,3.0,2.0,4.0,4.0,4.0,1,0,0.44898665
103474,8197400,60,136623,33,32,43.8,13.0,11.0,8.0,28.0,2.0,49.0,1,0,0.44840518
102104,2477448,44,56306,25,19,31.6,9.0,8.0,27.0,0.0,10.0,34.0,1,0,0.44822353
102835,884500,8,110562,7,6,33.3,0.0,3.0,0.0,5.0,1.0,5.0,3,0,0.4481478
103354,12007387,53,226554,31,22,31.8,13.0,17.0,12.0,11.0,3.0,43.0,1,0,0.4475046
102236,607695,7,86814,5,6,16.7,2.0,0.0,1.0,4.0,2.0,3.0,1,0,0.44722116
103036,4964600,33,150442,23,14,64.3,8.0,11.0,6.0,8.0,12.0,17.0,1,0,0.4471322
101562,15085385,73,206649,47,40,27.5,12.0,15.0,28.0,18.0,14.0,40.0,1,0,0.44699365
101397,5008070,92,54436,41,49,32.7,18.0,33.0,9.0,32.0,34.0,30.0,1,0,0.44667584
101299,2437225,34,71683,15,22,50.0,9.0,9.0,2.0,14.0,4.0,16.0,1,0,0.4463393
100301,3892000,23,169217,18,12,66.7,8.0,1.0,7.0,7.0,11.0,11.0,1,0,0.44620854
102042,1465677,24,61070,15,18,16.7,6.0,7.0,6.0,5.0,2.0,18.0,1,0,0.4461346
100836,3064300,10,306430,5,6,0.0,1.0,1.0,6.0,2.0,1.0,7.0,1,0,0.4460066
102897,908000,13,69846,11,8,37.5,3.0,0.0,9.0,1.0,2.0,7.0,3,0,0.4459258
104176,1939500,15,129300,11,13,69.2,3.0,2.0,7.0,3.0,0.0,12.0,3,0,0.44587442
104855,228573,5,45715,3,4,100.0,2.0,2.0,1.0,0.0,3.0,2.0,1,0,0.4455601
100482,4621251,20,231063,10,13,46.2,7.0,7.0,4.0,2.0,1.0,18.0,1,0,0.4455499
102075,7915388,84,94231,48,30,93.3,19.0,12.0,24.0,29.0,53.0,24.0,1,0,0.44548297
100830,963600,11,87600,11,6,33.3,4.0,3.0,2.0,2.0,2.0,6.0,3,0,0.44524896
104555,692500,11,62955,9,7,85.7,0.0,1.0,1.0,9.0,1.0,7.0,1,0,0.44493148
103365,3892560,87,44742,32,52,42.3,25.0,18.0,22.0,22.0,13.0,34.0,1,0,0.44480115
100329,1112974,22,50590,13,14,28.6,4.0,2.0,3.0,13.0,7.0,15.0,3,0,0.44468495
102503,7716699,93,82975,45,57,35.1,12.0,31.0,30.0,20.0,37.0,48.0,1,0,0.44460952
102382,460100,5,92020,4,3,0.0,4.0,0.0,1.0,0.0,0.0,5.0,1,0,0.44447666
102371,763000,3,254333,3,3,33.3,1.0,2.0,0.0,0.0,1.0,0.0,5,0,0.44442406
104956,3948500,43,91826,28,24,20.8,11.0,7.0,11.0,14.0,15.0,18.0,1,0,0.44414085
101155,1370000,11,124545,8,7,28.6,3.0,0.0,0.0,8.0,1.0,9.0,1,0,0.44404742
101946,4510824,48,93976,26,20,35.0,16.0,22.0,5.0,5.0,4.0,33.0,1,0,0.4437614
102387,48000,1,48000,1,1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.44351935
104527,47000,1,47000,1,1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.44351935
102068,1217192,28,43471,13,11,27.3,5.0,3.0,9.0,11.0,8.0,15.0,1,0,0.44336972
103667,3339344,19,175755,14,10,30.0,1.0,5.0,7.0,6.0,3.0,15.0,1,0,0.44315618
101636,1433152,25,57326,9,11,45.5,6.0,9.0,6.0,4.0,0.0,25.0,1,0,0.44303587
100385,2222200,14,158729,11,10,10.0,5.0,5.0,2.0,2.0,7.0,4.0,3,0,0.44288477
102593,6141152,31,198102,18,19,21.1,3.0,10.0,5.0,13.0,15.0,16.0,5,0,0.44257206
104241,4900761,37,132453,29,14,35.7,7.0,9.0,17.0,4.0,12.0,15.0,1,0,0.4424853
104760,6623622,78,84918,43,38,7.9,15.0,14.0,23.0,26.0,12.0,53.0,1,0,0.44215402
101246,13350600,50,267012,35,9,33.3,26.0,16.0,8.0,0.0,6.0,30.0,2,0,0.44203877
102726,5172100,57,90739,15,16,0.0,13.0,15.0,15.0,14.0,22.0,35.0,1,0,0.44193563
104213,2722055,29,93864,17,13,46.2,9.0,9.0,11.0,0.0,3.0,15.0,1,0,0.44161585
103241,2859811,28,102136,20,20,20.0,5.0,7.0,9.0,7.0,9.0,17.0,1,0,0.44134113
101885,1155900,18,64217,12,13,46.2,1.0,9.0,7.0,1.0,7.0,8.0,1,0,0.44038007
102641,2289185,18,127177,11,10,70.0,0.0,5.0,5.0,8.0,1.0,4.0,1,0,0.4399934
103606,4115533,75,54874,33,41,34.1,19.0,18.0,17.0,21.0,2.0,48.0,1,0,0.43993866
100238,73000,2,36500,2,1,100.0,0.0,2.0,0.0,0.0,0.0,2.0,1,0,0.43952623
102956,130000,1,130000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.4395175
103555,2904221,101,28755,13,68,45.6,19.0,28.0,29.0,25.0,16.0,56.0,1,0,0.43928412
103861,11439064,80,142988,51,36,22.2,7.0,23.0,11.0,39.0,32.0,48.0,1,0,0.43906927
103588,12069110,171,70580,75,45,64.4,43.0,43.0,32.0,53.0,27.0,124.0,1,0,0.43904316
101255,3735986,106,35245,37,48,52.1,35.0,18.0,25.0,28.0,15.0,53.0,1,0,0.43857083
102564,8232591,67,122874,25,42,28.6,26.0,9.0,15.0,17.0,5.0,49.0,1,0,0.43837774
102235,4288000,43,99721,27,25,24.0,11.0,18.0,11.0,3.0,3.0,36.0,1,0,0.4383197
100055,181000,2,90500,2,1,100.0,2.0,0.0,0.0,0.0,2.0,0.0,1,0,0.43812025
102725,8522989,80,106537,45,38,57.9,23.0,20.0,20.0,17.0,23.0,36.0,1,0,0.43767703
102845,1045000,4,261250,4,2,50.0,0.0,0.0,0.0,4.0,0.0,4.0,1,0,0.43713897
103813,3048954,48,63520,17,29,24.1,9.0,16.0,10.0,13.0,18.0,30.0,1,0,0.43699718
104779,8047237,81,99349,41,32,31.2,39.0,6.0,13.0,23.0,16.0,51.0,1,0,0.43673274
101590,3949200,12,329100,7,8,37.5,7.0,0.0,4.0,1.0,5.0,3.0,1,0,0.4364601
100141,929260,18,51626,13,17,11.8,4.0,5.0,4.0,5.0,7.0,8.0,3,0,0.43642822
104050,13566560,31,437631,20,15,26.7,3.0,7.0,5.0,16.0,0.0,26.0,1,0,0.43625945
103069,2836095,84,33763,21,49,24.5,32.0,23.0,13.0,16.0,31.0,43.0,1,0,0.43604448
102385,9716630,56,173511,28,27,51.9,10.0,10.0,19.0,17.0,7.0,45.0,1,0,0.43595687
103611,1291873,21,61518,9,14,42.9,2.0,11.0,0.0,8.0,11.0,9.0,1,0,0.43579194
102676,6511708,42,155041,26,18,44.4,15.0,5.0,8.0,14.0,6.0,34.0,1,0,0.43551973
102882,2211424,42,52653,24,23,30.4,14.0,0.0,2.0,26.0,7.0,28.0,1,0,0.43512744
101031,954100,27,35337,12,15,40.0,13.0,4.0,3.0,7.0,0.0,17.0,1,0,0.43505794
100928,1957283,35,55922,13,25,28.0,11.0,3.0,16.0,5.0,4.0,26.0,1,0,0.4348741
102121,1399000,15,93267,13,13,69.2,2.0,6.0,3.0,4.0,0.0,4.0,5,0,0.43476504
100731,730673,12,60889,8,8,25.0,4.0,2.0,2.0,4.0,1.0,10.0,1,0,0.43455032
104024,692800,7,98971,7,7,71.4,2.0,2.0,1.0,2.0,0.0,5.0,1,0,0.43397048
102888,5508346,81,68004,41,33,33.3,20.0,25.0,29.0,7.0,11.0,60.0,1,0,0.43383986
101824,555718,6,92620,4,4,0.0,0.0,1.0,2.0,3.0,0.0,4.0,1,0,0.43380094
102487,547100,15,36473,9,8,50.0,1.0,1.0,8.0,5.0,1.0,11.0,1,0,0.4336149
101182,2175370,27,80569,21,17,23.5,3.0,6.0,9.0,9.0,4.0,23.0,1,0,0.43335295
104506,259900,5,51980,5,4,25.0,0.0,3.0,0.0,2.0,2.0,1.0,5,0,0.43316394
101575,928000,18,51556,12,7,14.3,0.0,6.0,12.0,0.0,7.0,11.0,1,0,0.43286237
101616,1942412,17,114260,11,8,25.0,0.0,10.0,0.0,7.0,1.0,13.0,5,0,0.432848
100206,1188040,13,91388,10,8,50.0,6.0,2.0,3.0,2.0,2.0,11.0,1,0,0.43252394
102625,1284040,13,98772,4,5,80.0,0.0,13.0,0.0,0.0,0.0,4.0,1,0,0.43244395
101834,260000,2,130000,1,1,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0.43211362
101638,4081428,30,136048,16,12,50.0,3.0,14.0,5.0,8.0,11.0,18.0,1,0,0.4313395
102626,10613529,73,145391,32,49,32.7,21.0,22.0,16.0,14.0,1.0,55.0,1,0,0.43106458
102277,785552,24,32731,12,11,27.3,9.0,1.0,12.0,2.0,6.0,18.0,1,0,0.4310562
104861,1162121,40,29053,21,25,44.0,12.0,8.0,11.0,9.0,1.0,22.0,1,0,0.43104616
104180,5348428,104,51427,41,38,31.6,29.0,14.0,20.0,41.0,14.0,76.0,1,0,0.43101785
104260,5088000,16,318000,10,7,57.1,4.0,0.0,10.0,2.0,13.0,3.0,2,0,0.4309837
102981,2951780,18,163988,14,10,0.0,2.0,2.0,3.0,11.0,14.0,4.0,1,0,0.4309666
100867,4084597,64,63822,32,45,31.1,28.0,18.0,4.0,14.0,5.0,23.0,1,0,0.43035036
100523,3661704,42,87183,26,27,18.5,17.0,5.0,4.0,16.0,16.0,17.0,1,0,0.42980757
102156,11469606,77,148956,42,36,38.9,17.0,12.0,34.0,14.0,10.0,49.0,5,0,0.4296671
102414,2452275,17,144251,11,14,28.6,4.0,7.0,3.0,3.0,0.0,13.0,5,0,0.42933428
102447,684895,11,62263,8,8,25.0,1.0,5.0,2.0,3.0,1.0,7.0,1,0,0.42928252
101657,1603183,40,40080,20,22,9.1,14.0,9.0,6.0,11.0,16.0,15.0,1,0,0.42921552
103600,5021006,17,295353,13,5,60.0,3.0,10.0,0.0,4.0,7.0,10.0,5,0,0.4286037
100199,1429972,14,102141,9,5,0.0,3.0,1.0,10.0,0.0,7.0,7.0,1,0,0.42856693
101138,2493800,36,69272,19,21,28.6,4.0,14.0,12.0,6.0,6.0,26.0,5,0,0.42850626
103109,846000,6,141000,4,4,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1,0,0.4284492
104631,1094300,7,156329,7,4,75.0,7.0,0.0,0.0,0.0,0.0,1.0,5,0,0.42822003
101086,2504500,27,92759,14,21,47.6,8.0,9.0,7.0,3.0,7.0,16.0,1,0,0.42821643
101629,1893114,34,55680,17,22,31.8,11.0,6.0,3.0,14.0,4.0,17.0,1,0,0.42795554
102440,332140,11,30195,7,7,42.9,7.0,1.0,1.0,2.0,0.0,3.0,3,0,0.42756638
100837,563560,23,24503,10,8,12.5,22.0,0.0,0.0,1.0,1.0,21.0,1,0,0.4275316
100949,3125000,30,104167,21,23,39.1,8.0,9.0,4.0,9.0,2.0,19.0,3,0,0.4273212
100646,1628784,42,38781,18,24,33.3,11.0,6.0,12.0,13.0,9.0,32.0,1,0,0.42727265
101681,2645351,28,94477,21,19,63.2,9.0,9.0,5.0,5.0,2.0,19.0,1,0,0.42720562
100462,2548262,62,41101,22,36,38.9,5.0,34.0,6.0,17.0,6.0,44.0,1,0,0.42686966
102032,32282200,74,436246,40,39,23.1,20.0,19.0,15.0,20.0,22.0,38.0,5,0,0.42683566
103945,1480000,16,92500,13,5,60.0,0.0,0.0,1.0,15.0,1.0,6.0,5,0,0.42656574
100335,1742862,39,44689,19,18,33.3,2.0,3.0,0.0,34.0,7.0,30.0,1,0,0.4253674
101080,2809321,37,75928,22,18,44.4,6.0,8.0,18.0,5.0,8.0,29.0,1,0,0.42496428
102158,2408509,48,50177,11,41,22.0,12.0,12.0,8.0,16.0,8.0,39.0,1,0,0.4249152
104823,875300,10,87530,9,9,33.3,3.0,0.0,1.0,6.0,1.0,4.0,3,0,0.4243095
101122,461000,5,92200,4,4,25.0,2.0,0.0,1.0,2.0,0.0,5.0,1,0,0.42370772
101413,167924,6,27987,3,5,40.0,0.0,3.0,0.0,3.0,2.0,4.0,1,0,0.42357007
101555,7005100,31,225971,24,16,31.2,0.0,3.0,21.0,7.0,2.0,24.0,5,0,0.42297843
104530,287000,3,95667,1,2,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,0,0.4227638
103782,172000,2,86000,2,1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,0,0.4227268
104160,5249583,52,100954,28,24,41.7,7.0,11.0,17.0,17.0,2.0,45.0,1,0,0.42261592
100538,3115720,28,111276,26,12,41.7,8.0,12.0,5.0,3.0,1.0,27.0,1,0,0.42241102
103336,1484600,15,98973,12,7,57.1,4.0,4.0,4.0,3.0,1.0,9.0,3,0,0.42239574
102255,911400,14,65100,10,10,60.0,0.0,9.0,5.0,0.0,1.0,8.0,5,0,0.42179656
103648,5773700,48,120285,27,27,25.9,12.0,9.0,10.0,17.0,5.0,36.0,3,0,0.42178327
100768,700600,6,116767,6,3,66.7,6.0,0.0,0.0,0.0,0.0,6.0,5,0,0.4216068
103510,1627200,14,116229,13,11,45.5,3.0,1.0,4.0,6.0,2.0,8.0,5,0,0.42127627
100635,24235834,101,239959,56,24,8.3,26.0,18.0,30.0,27.0,91.0,9.0,1,0,0.42123345
100026,3525382,29,121565,16,19,63.2,3.0,7.0,11.0,8.0,4.0,23.0,1,0,0.4204773
104624,66800,3,22267,3,3,66.7,1.0,1.0,1.0,0.0,0.0,3.0,5,0,0.4204549
103906,1112570,12,92714,9,6,66.7,0.0,0.0,7.0,5.0,2.0,10.0,5,0,0.42039698
100895,1601400,19,84284,11,12,50.0,5.0,4.0,9.0,1.0,8.0,9.0,1,0,0.41978452
102670,540700,7,77243,6,5,20.0,1.0,4.0,1.0,1.0,1.0,6.0,5,0,0.41961202
102849,890107,24,37088,10,12,25.0,7.0,6.0,9.0,2.0,0.0,23.0,1,0,0.41938007
103106,1561000,21,74333,12,12,16.7,4.0,9.0,2.0,6.0,4.0,17.0,5,0,0.41907385
104782,5768073,54,106816,28,18,66.7,9.0,10.0,17.0,18.0,19.0,35.0,1,0,0.4190542
104577,1447300,15,96487,12,8,12.5,7.0,4.0,1.0,3.0,1.0,14.0,3,0,0.4189328
104379,1446000,11,131455,10,4,50.0,0.0,1.0,0.0,10.0,10.0,0.0,1,0,0.41869718
103753,541000,7,77286,5,5,100.0,0.0,3.0,2.0,2.0,1.0,4.0,1,0,0.418509
103980,11147979,47,237191,35,15,53.3,9.0,11.0,10.0,17.0,0.0,45.0,1,0,0.41846383
102809,2779200,15,185280,11,11,36.4,3.0,2.0,7.0,3.0,3.0,11.0,5,0,0.41830075
103292,1724850,24,71869,16,20,35.0,7.0,6.0,3.0,8.0,3.0,18.0,3,0,0.41793895
103941,593000,4,148250,3,4,25.0,0.0,0.0,4.0,0.0,0.0,4.0,1,0,0.4179356
100312,312000,3,104000,1,1,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1,0,0.41793552
104304,878848,22,39948,15,15,13.3,10.0,2.0,7.0,3.0,9.0,12.0,1,0,0.41791305
104874,3215940,45,71465,21,23,26.1,11.0,7.0,11.0,16.0,10.0,18.0,1,0,0.41773394
102400,3206541,31,103437,19,14,35.7,1.0,5.0,15.0,10.0,8.0,22.0,5,0,0.41770104
100340,1612006,17,94824,14,10,60.0,5.0,1.0,5.0,6.0,3.0,14.0,1,0,0.41748276
104771,802500,13,61731,11,10,10.0,1.0,6.0,4.0,2.0,0.0,6.0,5,0,0.4172501
100720,220500,4,55125,4,3,66.7,0.0,0.0,0.0,4.0,0.0,4.0,5,0,0.4169813
104519,215214,6,35869,4,2,50.0,1.0,0.0,0.0,5.0,4.0,1.0,1,0,0.41696128
101564,10250240,49,209189,16,12,75.0,45.0,0.0,3.0,1.0,0.0,11.0,5,0,0.41676128
103903,3044860,45,67664,28,25,32.0,13.0,2.0,11.0,19.0,8.0,17.0,5,0,0.4166301
104482,874900,14,62493,12,9,44.4,1.0,1.0,4.0,8.0,6.0,8.0,1,0,0.4162424
100201,1767600,11,160691,8,5,20.0,4.0,3.0,4.0,0.0,4.0,7.0,1,0,0.41605127
102992,307700,10,30770,9,5,0.0,6.0,0.0,2.0,2.0,2.0,8.0,1,0,0.41591054
101830,919400,18,51078,15,13,100.0,4.0,8.0,4.0,2.0,4.0,14.0,1,0,0.41577333
100423,1994685,24,83112,8,15,46.7,3.0,7.0,13.0,1.0,6.0,9.0,5,0,0.41543484
102873,4378500,38,115224,15,18,27.8,7.0,0.0,8.0,23.0,0.0,32.0,5,0,0.41538185
104415,880573,22,40026,8,13,23.1,15.0,0.0,3.0,4.0,0.0,21.0,1,0,0.41530508
103025,5940716,20,297036,13,4,50.0,0.0,7.0,6.0,7.0,0.0,20.0,1,0,0.415287
101294,1744100,8,218012,6,4,25.0,0.0,2.0,4.0,2.0,2.0,0.0,1,0,0.4151322
104338,1936900,32,60528,21,13,23.1,8.0,2.0,6.0,16.0,13.0,19.0,1,0,0.41511294
100844,658100,12,54842,8,6,50.0,3.0,0.0,2.0,7.0,1.0,11.0,1,0,0.41508767
100674,3539023,42,84262,28,27,25.9,2.0,12.0,12.0,16.0,11.0,24.0,1,0,0.4146675
103989,590600,7,84371,7,4,25.0,0.0,5.0,2.0,0.0,1.0,6.0,3,0,0.41461036
100445,3879965,44,88181,21,33,45.5,6.0,15.0,17.0,6.0,29.0,15.0,5,0,0.41438636
104972,3240051,135,24000,35,45,24.4,48.0,50.0,17.0,20.0,8.0,76.0,1,0,0.41430238
104783,605816,10,60582,9,4,25.0,1.0,9.0,0.0,0.0,3.0,6.0,1,0,0.41419166
101653,9379780,157,59744,53,71,35.2,37.0,48.0,44.0,28.0,77.0,72.0,1,0,0.41341093
101580,387952,4,96988,4,4,100.0,0.0,1.0,2.0,1.0,0.0,3.0,1,0,0.41332543
101710,10171679,56,181637,28,24,70.8,6.0,12.0,17.0,21.0,8.0,32.0,1,0,0.41300374
100231,8300054,83,100001,30,30,26.7,34.0,11.0,2.0,36.0,8.0,66.0,1,0,0.41284007
100746,1597740,34,46992,18,25,36.0,7.0,10.0,9.0,8.0,7.0,15.0,1,0,0.41278985
101482,1763550,43,41013,19,17,64.7,14.0,7.0,5.0,17.0,3.0,26.0,3,0,0.41215762
103255,4697880,20,234894,10,11,54.5,2.0,10.0,5.0,3.0,0.0,13.0,1,0,0.41208693
102917,2962540,24,123439,18,13,38.5,9.0,7.0,2.0,6.0,0.0,21.0,1,0,0.41173175
104126,6884100,68,101237,37,23,39.1,35.0,10.0,0.0,23.0,5.0,25.0,1,0,0.41164473
104888,1230108,20,61505,9,12,16.7,5.0,2.0,2.0,11.0,3.0,13.0,1,0,0.4115557
101384,3269690,50,65394,27,24,50.0,15.0,4.0,23.0,8.0,7.0,31.0,1,0,0.41138962
104692,528718,6,88120,6,3,33.3,0.0,6.0,0.0,0.0,0.0,5.0,1,0,0.41137728
102501,5283829,66,80058,19,34,26.5,24.0,9.0,14.0,19.0,18.0,47.0,1,0,0.4113333
102541,169000,3,56333,2,3,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1,0,0.41104332
102134,708830,18,39379,6,14,0.0,2.0,3.0,2.0,11.0,2.0,9.0,1,0,0.41066644
101219,1121000,7,160143,4,5,60.0,3.0,2.0,2.0,0.0,0.0,3.0,1,0,0.41061902
103780,930900,8,116362,7,5,60.0,3.0,0.0,3.0,2.0,0.0,6.0,1,0,0.41045305
100864,690400,8,86300,7,3,66.7,0.0,0.0,5.0,3.0,2.0,6.0,1,0,0.41043812
102647,1436600,24,59858,22,17,35.3,3.0,2.0,10.0,9.0,8.0,15.0,5,0,0.4103382
102148,2119150,16,132447,11,8,50.0,2.0,3.0,5.0,6.0,4.0,11.0,1,0,0.4100774
101068,653000,6,108833,5,5,80.0,3.0,2.0,0.0,1.0,1.0,5.0,3,0,0.4097808
100857,1428888,13,109914,11,8,37.5,1.0,0.0,4.0,8.0,1.0,10.0,1,0,0.40905458
102120,2380758,18,132264,15,13,23.1,7.0,4.0,0.0,7.0,4.0,13.0,1,0,0.40875247
104894,1217350,17,71609,13,7,42.9,7.0,2.0,2.0,6.0,4.0,10.0,1,0,0.40854752
103044,7784468,42,185344,32,27,25.9,7.0,6.0,16.0,13.0,9.0,32.0,5,0,0.40838867
103045,1212500,13,93269,11,11,36.4,3.0,4.0,1.0,5.0,8.0,3.0,3,0,0.40793455
104030,2747471,32,85858,21,14,42.9,6.0,13.0,9.0,4.0,5.0,23.0,3,0,0.40780044
104709,405600,6,67600,5,3,66.7,0.0,3.0,3.0,0.0,0.0,6.0,1,0,0.40772805
100649,9536906,41,232607,27,24,41.7,6.0,9.0,19.0,7.0,3.0,26.0,1,0,0.40765417
101375,10559660,181,58341,39,121,42.1,41.0,51.0,44.0,45.0,40.0,130.0,1,0,0.40762874
104849,1507800,12,125650,11,6,33.3,5.0,0.0,5.0,2.0,1.0,9.0,1,0,0.40762413
101288,5096100,30,169870,18,16,43.8,6.0,8.0,7.0,9.0,16.0,14.0,1,0,0.40733072
101777,1509223,47,32111,18,38,21.1,13.0,10.0,17.0,7.0,15.0,18.0,1,0,0.40670383
101091,1198001,43,27860,14,28,21.4,10.0,6.0,5.0,22.0,5.0,37.0,1,0,0.4065574
104083,2127860,23,92516,14,16,43.8,8.0,9.0,4.0,2.0,2.0,8.0,1,0,0.40631503
101701,4233140,33,128277,21,18,77.8,1.0,8.0,14.0,10.0,5.0,14.0,1,0,0.40612558
104459,4848837,76,63800,30,45,31.1,27.0,14.0,14.0,21.0,9.0,51.0,1,0,0.40575367
103089,9324208,100,93242,54,44,38.6,22.0,26.0,20.0,32.0,4.0,71.0,1,0,0.4056307
103472,2040000,11,185455,10,6,66.7,6.0,3.0,2.0,0.0,0.0,0.0,5,0,0.40551358
100310,4252400,40,106310,25,20,20.0,22.0,13.0,1.0,4.0,4.0,31.0,1,0,0.40538487
100945,2066426,21,98401,13,13,84.6,6.0,5.0,7.0,3.0,3.0,16.0,1,0,0.40528616
100120,4770320,65,73390,39,28,17.9,29.0,5.0,11.0,20.0,9.0,45.0,1,0,0.40524602
101041,753740,7,107677,7,5,40.0,0.0,6.0,1.0,0.0,0.0,2.0,5,0,0.40520835
103609,13663160,179,76331,87,85,45.9,53.0,48.0,40.0,38.0,31.0,37.0,1,0,0.40519562
104916,2373000,19,124895,16,7,42.9,9.0,7.0,2.0,1.0,1.0,18.0,5,0,0.40512666
104667,1281604,19,67453,16,7,57.1,3.0,1.0,6.0,9.0,2.0,17.0,1,0,0.40506142
101979,1471270,20,73564,14,14,28.6,4.0,4.0,4.0,8.0,8.0,11.0,3,0,0.4048362
101394,2009000,11,182636,10,5,60.0,0.0,7.0,4.0,0.0,2.0,0.0,1,0,0.4045745
104780,4547060,61,74542,26,41,24.4,22.0,14.0,13.0,12.0,7.0,48.0,1,0,0.40452832
102940,862251,6,143708,4,2,100.0,0.0,3.0,3.0,0.0,0.0,6.0,1,0,0.40445802
104211,343400,12,28617,8,11,27.3,3.0,3.0,2.0,4.0,2.0,5.0,3,0,0.4041787
100774,871100,18,48394,9,6,0.0,3.0,9.0,2.0,4.0,0.0,11.0,1,0,0.40416113
104497,1442000,7,206000,6,4,25.0,0.0,4.0,0.0,3.0,0.0,7.0,1,0,0.40411633
103864,1073467,29,37016,19,19,26.3,8.0,10.0,2.0,9.0,3.0,23.0,1,0,0.40383646
100486,1767200,42,42076,22,24,33.3,10.0,10.0,11.0,11.0,4.0,22.0,3,0,0.40380368
103770,4281760,27,158584,14,13,46.2,1.0,7.0,7.0,12.0,4.0,19.0,5,0,0.40364423
103568,1791095,34,52679,11,23,34.8,2.0,0.0,4.0,28.0,18.0,15.0,1,0,0.40317923
100557,670000,12,55833,8,9,44.4,1.0,7.0,3.0,1.0,2.0,9.0,1,0,0.4031541
103161,4298800,15,286587,12,14,14.3,8.0,2.0,2.0,3.0,3.0,9.0,1,0,0.40300596
103338,377000,2,188500,2,1,100.0,0.0,0.0,2.0,0.0,2.0,0.0,1,0,0.40239316
101922,993740,14,70981,10,9,22.2,3.0,4.0,2.0,5.0,6.0,8.0,1,0,0.4022408
102002,3525076,23,153264,19,14,85.7,7.0,2.0,8.0,6.0,7.0,15.0,5,0,0.40216768
101531,1133008,18,62945,11,11,18.2,3.0,0.0,10.0,5.0,2.0,8.0,5,0,0.4020326
102834,760600,6,126767,6,3,100.0,1.0,0.0,0.0,5.0,0.0,5.0,3,0,0.4019114
104081,5229016,50,104580,35,27,29.6,9.0,9.0,15.0,17.0,19.0,30.0,1,0,0.4013357
100456,1751243,41,42713,15,17,58.8,3.0,11.0,2.0,25.0,11.0,23.0,3,0,0.40128678
102230,510304,10,51030,5,7,57.1,0.0,6.0,4.0,0.0,0.0,10.0,1,0,0.4011835
103784,738200,7,105457,7,6,83.3,2.0,0.0,3.0,2.0,1.0,5.0,5,0,0.40113497
102137,293000,3,97667,3,2,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1,0,0.4011032
100467,939900,9,104433,6,6,50.0,1.0,3.0,4.0,1.0,1.0,8.0,1,0,0.40052697
103508,3270704,70,46724,21,46,34.8,15.0,8.0,17.0,30.0,1.0,55.0,1,0,0.40042606
103921,5335155,96,55575,51,43,20.9,38.0,17.0,24.0,17.0,63.0,32.0,1,0,0.40025362
102338,266000,3,88667,3,2,100.0,0.0,0.0,3.0,0.0,0.0,3.0,5,0,0.39990214
103881,3948620,54,73123,33,20,25.0,8.0,10.0,32.0,4.0,5.0,44.0,5,0,0.399398
102428,1099809,19,57885,15,13,15.4,4.0,1.0,1.0,13.0,6.0,13.0,5,0,0.39913425
